1041	39.812981
1042	39.816326
1043	39.843906
1044	39.868900
1045	39.862526
1046	39.875008
1047	39.893780
1048	39.914658
1049	39.937218
1050	39.959663
1051	39.948322
1052	39.936317
1053	39.944294
1054	39.981438
1055	39.977459
1056	39.983067
1057	40.019779
1058	40.088699
1059	40.099892
1060	40.091267
1061	40.096085
1062	40.085289
1063	40.079582
1064	40.102852
1065	40.051155
1066	40.072784
1067	40.038818
1068	40.055592
1069	40.118813
1070	40.109333
1071	40.120792
1072	40.154861
1073	40.177723
1074	40.168179
1075	40.186913
1076	40.196037
1077	40.187225
1078	40.215332
1079	40.243675
1080	40.292717
1081	40.271893
1082	40.280136
1083	40.288197
1084	40.303432
1085	40.337597
1086	40.372253
1087	40.363354
1088	40.367954
1089	40.386284
1090	40.386299
1091	40.415607
1092	40.441986
1093	40.457226
1094	40.425472
1095	40.405930
1096	40.513344
1097	40.539215
1098	40.518898
1099	40.524616
1100	40.536518
1101	40.607563
1102	40.642426
1103	40.616112
1104	40.628757
1105	40.646198
1106	40.633781
1107	40.631172
1108	40.621758
1109	40.639133
1110	40.645710
1111	40.681732
1112	40.646095
1113	40.643951
1114	40.675930
1115	40.669289
1116	40.652252
1117	40.703079
1118	40.695400
1119	40.718555
1120	40.679951
1121	40.717915
1122	40.727776
1123	40.737129
1124	40.773911
1125	40.816521
1126	40.803734
1127	40.756878
1128	40.795570
1129	40.803085
1130	40.819351
1131	40.847012
1132	40.844238
1133	40.856667
1134	40.872471
1135	40.871929
1136	40.887611
1137	40.891365
1138	40.897301
1139	40.932808
1140	40.946568
1141	40.945854
1142	40.933567
1143	40.966217
1144	40.986477
1145	40.982178
1146	40.972878
1147	41.000595
1148	41.088692
1149	41.088852
1150	41.046501
1151	41.038986
1152	41.056412
1153	41.068886
1154	41.092049
1155	41.057846
1156	41.070034
1157	41.051952
1158	41.074108
1159	40.904331
1160	40.976521
1161	41.024017
1162	41.038578
1163	41.067802
1164	41.121944
1165	41.125710
1166	41.152157
1167	41.182106
1168	41.201668
1169	41.202671
1170	41.215191
1171	41.207630
1172	41.200115
1173	41.238049
1174	41.265465
1175	41.271286
1176	41.290592
1177	41.317757
1178	41.285286
1179	41.319374
1180	41.317345
1181	41.336231
1182	41.250263
1183	41.303070
1184	41.323345
1185	41.326378
1186	41.295113
1187	41.275963
1188	41.275291
1189	41.289402
1190	41.305084
1191	41.324959
1192	41.351112
1193	41.420372
1194	41.475780
1195	41.489342
1196	41.476757
1197	41.452038
1198	41.463024
1199	41.499649
1200	41.471817
1201	41.483246
1202	41.552448
1203	41.543354
1204	41.591743
1205	41.579185
1206	41.825493
1207	41.804272
1208	41.778507
1209	41.691975
1210	41.660835
1211	41.656433
1212	41.651447
1213	41.654781
1214	41.675026
1215	41.711731
1216	41.698616
1217	41.720348
1218	41.728947
1219	41.740219
1220	41.725800
1221	41.743561
1222	41.747517
1223	41.642281
1224	41.681141
1225	41.726875
1226	41.748817
1227	41.750256
1228	41.770451
1229	41.796860
1230	41.816521
1231	41.760475
1232	41.819641
1233	41.856720
1234	41.873199
1235	41.876129
1236	41.882866
1237	41.860424
1238	41.887882
1239	41.889339
1240	41.944706
1241	41.797100
1242	41.821110
1243	41.865219
1244	41.877068
1245	41.908520
1246	41.941006
1247	41.956741
1248	41.991302
1249	42.005768
1250	42.039314
1251	41.994373
1252	42.002365
1253	42.017548
1254	42.013580
1255	42.023590
1256	42.044781
1257	42.057339
1258	42.123055
1259	42.147789
1260	42.130959
1261	42.129211
1262	41.978401
1263	42.052574
1264	42.104591
1265	42.099327
1266	42.122948
1267	42.140381
1268	42.164581
1269	42.163433
1270	42.161049
1271	42.195763
1272	42.194237
1273	42.197411
1274	42.235107
1275	42.222786
1276	42.233437
1277	42.263927
1278	42.269279
1279	42.298462
1280	42.282257
1281	42.099369
1282	42.140560
1283	42.194023
1284	42.230934
1285	42.257530
1286	42.274414
1287	42.264484
1288	42.274120
1289	42.300873
1290	42.260750
1291	42.297497
1292	42.315178
1293	42.250221
1294	42.404800
1295	42.425922
1296	42.517529
1297	42.564445
1298	42.543385
1299	42.331707
1300	42.371845
1301	42.411278
1302	42.420849
1303	42.438763
1304	42.461884
1305	42.489170
1306	42.494884
1307	42.512642
1308	42.526848
1309	42.566044
1310	42.581287
1311	42.594948
1312	42.605873
1313	42.582386
1314	42.607544
1315	42.620346
1316	42.620335
1317	42.621788
1318	42.646389
1319	42.652885
1320	42.665409
1321	42.693005
1322	42.698967
1323	42.690556
1324	42.689686
1325	42.688988
1326	42.713333
1327	42.729881
1328	42.694778
1329	42.654976
1330	42.671474
1331	42.694927
1332	42.709297
1333	42.720791
1334	42.848640
1335	42.827873
1336	42.836159
1337	42.816422
1338	42.824070
1339	42.825794
1340	42.853539
1341	42.852299
1342	42.851307
1343	42.828541
1344	42.829369
1345	42.856400
1346	42.879490
1347	43.016613
1348	43.014984
1349	43.004890
1350	43.001213
1351	42.996803
1352	42.965446
1353	42.960869
1354	42.976250
1355	42.994411
1356	42.976715
1357	43.009434
1358	42.987267
1359	43.042778
1360	43.025661
1361	43.006111
1362	43.006584
1363	43.011356
1364	43.047401
1365	43.067448
1366	42.922352
1367	42.958618
1368	42.996422
1369	43.016411
1370	43.019218
1371	43.052223
1372	43.078629
1373	43.070457
1374	43.080032
1375	43.078903
1376	43.077999
1377	43.112434
1378	43.134121
1379	43.122173
1380	43.149239
1381	43.157707
1382	43.176201
1383	43.210037
1384	43.254684
1385	43.284542
1386	43.305500
1387	43.291504
1388	43.283237
1389	43.282482
1390	43.318501
1391	43.309227
1392	43.303276
1393	43.319023
1394	43.299393
1395	43.318844
1396	43.340263
1397	43.345680
1398	43.292885
1399	43.379559
1400	43.362469
1401	43.401531
1402	43.369793
1403	43.363445
1404	43.377411
1405	43.414955
1406	43.415688
1407	43.417740
1408	43.486767
1409	43.546383
1410	43.538410
1411	43.473438
1412	43.444897
1413	43.452827
1414	43.472359
1415	43.514351
1416	43.527435
1417	43.492489
1418	43.514336
1419	43.593342
1420	43.593555
1421	43.554176
1422	43.606171
1423	43.614075
1424	43.608681
1425	43.605827
1426	43.599152
1427	43.590881
1428	43.604774
1429	43.585125
1430	43.696846
1431	43.570889
1432	43.536041
1433	43.556507
1434	43.594852
1435	43.575722
1436	43.636589
1437	43.606182
1438	43.469063
1439	43.529289
1440	43.537922
1441	43.584377
1442	43.650841
1443	43.715729
1444	43.750061
1445	43.739441
1446	43.747059
1447	43.698952
1448	43.663399
1449	43.692085
1450	43.717964
1451	43.787006
1452	43.848099
1453	43.936523
1454	43.979431
1455	43.997643
1456	43.958015
1457	43.920452
1458	43.916771
1459	43.913826
1460	43.877777
1461	43.881165
1462	43.886803
1463	43.818073
1464	43.836330
1465	43.850937
1466	43.880199
1467	43.881638
1468	43.900368
1469	43.935860
1470	43.869038
1471	43.888821
1472	43.895859
1473	43.750607
1474	43.789680
1475	43.965965
1476	43.994194
1477	44.051933
1478	44.062969
1479	44.109886
1480	44.060993
1481	44.046780
1482	44.055916
1483	44.041252
1484	44.060284
1485	44.062325
1486	44.078606
1487	44.112141
1488	44.114067
1489	44.153694
1490	44.115082
1491	44.125206
1492	44.168465
1493	44.160591
1494	44.123528
1495	44.158333
1496	44.148090
1497	44.081303
1498	44.118690
1499	44.151531
1500	44.186592
1501	44.242474
1502	44.240303
1503	44.310345
1504	44.373707
1505	44.302811
1506	44.306152
1507	44.409904
1508	44.305401
1509	44.334595
1510	44.330116
1511	44.317741
1512	44.329815
1513	44.291134
1514	44.304134
1515	44.343834
1516	44.391705
1517	44.374336
1518	44.446873
1519	44.408218
1520	44.391945
1521	44.386250
1522	44.472515
1523	44.499046
1524	44.493904
1525	44.479534
1526	44.511986
1527	44.460308
1528	44.711941
1529	44.642246
1530	44.599678
1531	44.550972
1532	44.533978
1533	44.524780
1534	44.513023
1535	44.513874
1536	44.543854
1537	44.506310
1538	44.555382
1539	44.555084
1540	44.412758
1541	44.440987
1542	44.535347
1543	44.522942
1544	44.551109
1545	44.627842
1546	44.585224
1547	44.578960
1548	44.658913
1549	44.623260
1550	44.632828
1551	44.666847
1552	44.663300
1553	44.657532
1554	44.642662
1555	44.623444
1556	44.662270
1557	44.658173
1558	44.656361
1559	44.654915
1560	44.646431
1561	44.626457
1562	44.578255
1563	44.590961
1564	44.577690
1565	44.584648
1566	44.577034
1567	44.581196
1568	44.600639
1569	44.576641
1570	44.654125
1571	44.672169
1572	44.642658
1573	44.649811
1574	44.654068
1575	44.645752
1576	44.639099
1577	44.622059
1578	44.649445
1579	44.671352
1580	44.634682
1581	44.656612
1582	44.719566
1583	44.720127
1584	44.654655
1585	44.835194
1586	44.799446
1587	44.798679
1588	44.811249
1589	44.843277
1590	44.770752
1591	44.780117
1592	44.742199
1593	44.755810
1594	44.776955
1595	44.773361
1596	44.780739
1597	44.785179
1598	44.820957
1599	44.853973
1600	44.862808
1601	44.861088
1602	44.837738
1603	44.874722
1604	44.847179
1605	44.860302
1606	44.819530
1607	44.748829
1608	44.802132
1609	44.838913
1610	44.853691
1611	44.866978
1612	44.858562
1613	44.859154
1614	44.805428
1615	44.885494
1616	44.898277
1617	44.855770
1618	44.941883
1619	45.000519
1620	45.003483
1621	45.001457
1622	44.995445
1623	45.058018
1624	45.039227
1625	44.999290
1626	44.930721
1627	44.934460
1628	44.931591
1629	44.962990
1630	44.957344
1631	44.930855
1632	44.949215
1633	44.963905
1634	44.959541
1635	44.966305
1636	45.008339
1637	45.019993
1638	45.011738
1639	45.019783
1640	44.983738
1641	45.023750
1642	45.121681
1643	45.126778
1644	45.149899
1645	45.152283
1646	45.160049
1647	45.049072
1648	44.947105
1649	44.978329
1650	45.035534
1651	45.110596
1652	45.106194
1653	45.129036
1654	45.151707
1655	45.125896
1656	45.112572
1657	45.147324
1658	45.109207
1659	45.080177
1660	45.074532
1661	45.062691
1662	45.051754
1663	45.069374
1664	45.082005
1665	45.117012
1666	45.127438
1667	44.946812
1668	44.985420
1669	45.052925
1670	45.112793
1671	45.128456
1672	45.158566
1673	45.150429
1674	45.146847
1675	45.141052
1676	45.174503
1677	45.191010
1678	45.151482
1679	45.225330
1680	45.240459
1681	45.278931
1682	45.286270
1683	45.277493
1684	45.288048
1685	45.330189
1686	45.334602
1687	45.159416
1688	45.181870
1689	45.207157
1690	45.236176
1691	45.249138
1692	45.274158
1693	45.292706
1694	45.383720
1695	45.361313
1696	45.362434
1697	45.335495
1698	45.350567
1699	45.371410
1700	45.377831
1701	45.369785
1702	45.366280
1703	45.370800
1704	45.389061
1705	45.345078
1706	45.399250
1707	45.356159
1708	45.415440
1709	45.446747
1710	45.423454
1711	45.422401
1712	45.415699
1713	45.433769
1714	45.478992
1715	45.468292
1716	45.465595
1717	45.469292
1718	45.511803
1719	45.493080
1720	45.479565
1721	45.477539
1722	45.600433
1723	45.559589
1724	45.567928
1725	45.552624
1726	45.540382
1727	45.502758
1728	45.403809
1729	45.381779
1730	45.701073
1731	45.653282
1732	45.634094
1733	45.599701
1734	45.601482
1735	45.597046
1736	45.594963
1737	45.590370
1738	45.570580
1739	45.541565
1740	45.522747
1741	45.542850
1742	45.558933
1743	45.605492
1744	45.584145
1745	45.567066
1746	45.553398
1747	45.543934
1748	45.596420
1749	45.590069
1750	45.675808
1751	45.616955
1752	45.613823
1753	45.649403
1754	45.617805
1755	45.611572
1756	45.622700
1757	45.643318
1758	45.630516
1759	45.630531
1760	45.618824
1761	45.616783
1762	45.660561
1763	45.656029
1764	45.668518
1765	45.679974
1766	45.642262
1767	45.603302
1768	45.478386
1769	45.464882
1770	45.502419
1771	45.517799
1772	45.569653
1773	45.570118
1774	45.620296
1775	45.663368
1776	45.650951
1777	45.652737
1778	45.649773
1779	45.685486
1780	45.750679
1781	45.757423
1782	45.756958
1783	45.744865
1784	45.742516
1785	45.739174
1786	45.729176
1787	45.747543
1788	45.750519
1789	45.763153
1790	45.850899
1791	45.839062
1792	45.756348
1793	45.775139
1794	45.776989
1795	45.768215
1796	45.775845
1797	45.762905
1798	45.777458
1799	45.787636
1800	45.794312
1801	45.761566
1802	45.782246
1803	45.787071
1804	45.814369
1805	45.825951
1806	45.836681
1807	45.754444
1808	45.773617
1809	45.775772
1810	45.821442
1811	45.837471
1812	45.837109
1813	45.841213
1814	45.823990
1815	45.924469
1816	45.877411
1817	45.877850
1818	45.884060
1819	45.911003
1820	45.900330
1821	45.907906
1822	45.842186
1823	45.927307
1824	45.938274
1825	45.942654
1826	45.935905
1827	45.931969
1828	45.955189
1829	45.962044
1830	45.949951
1831	45.984222
1832	45.969158
1833	45.971756
1834	45.969440
1835	45.989559
1836	45.974892
1837	46.053978
1838	46.048401
1839	46.035149
1840	46.020153
1841	46.096050
1842	46.057156
1843	45.996742
1844	45.992359
1845	46.010826
1846	46.028526
1847	45.979698
1848	45.880577
1849	45.921398
1850	45.964310
1851	45.937115
1852	45.921219
1853	45.968559
1854	45.878990
1855	45.923058
1856	45.961243
1857	45.984467
1858	46.001579
1859	46.038708
1860	46.039116
1861	46.054089
1862	45.944481
1863	45.931507
1864	45.962143
1865	46.007160
1866	46.038780
1867	46.128529
1868	46.141731
1869	46.103954
1870	46.103031
1871	46.097897
1872	45.934120
1873	45.961304
1874	46.046040
